book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
16527,https://www.goodreads.com/book/show/16527.Daughter_of_Fortune,Daughter of Fortune (Paperback),Isabel Allende,3.90,"123,927",1998,1515,fiction
2247142,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.92,"79,562",1955,1513,fiction
50214741-the-girl-with-the-louding-voice,https://www.goodreads.com/book/show/50214741-the-girl-with-the-louding-voice,The Girl with the Louding Voice (Hardcover),Abi Daré,4.46,"88,990",2020,1510,fiction
27712,https://www.goodreads.com/book/show/27712.The_Neverending_Story,The Neverending Story (Hardcover),Michael Ende,4.15,"184,919",1979,1508,fiction
32418,https://www.goodreads.com/book/show/32418.Hannibal,"Hannibal (Hannibal Lecter, #3)",Thomas  Harris,3.78,"104,799",1999,1508,fiction
5526,https://www.goodreads.com/book/show/5526.Dear_John,Dear John (Hardcover),Nicholas Sparks,4.03,"568,661",2006,1508,fiction
7864437-the-death-cure,https://www.goodreads.com/book/show/7864437-the-death-cure,"The Death Cure (The Maze Runner, #3)",James Dashner,3.77,"381,343",2011,1506,fiction
19117,https://www.goodreads.com/book/show/19117.Fathers_and_Sons,Fathers and Sons (Paperback),Ivan Turgenev,3.96,"77,751",1862,1503,fiction
69136,https://www.goodreads.com/book/show/69136.The_Book_of_Lost_Things,The Book of Lost Things (Hardcover),John Connolly,3.91,"81,875",2006,1502,fiction
50144,https://www.goodreads.com/book/show/50144.Kitchen,Kitchen (Paperback),Banana Yoshimoto,3.87,"59,402",1988,1501,fiction
3181564-the-housekeeper-and-the-professor,https://www.goodreads.com/book/show/3181564-the-housekeeper-and-the-professor,The Housekeeper and the Professor (Paperback),Yōko Ogawa,4.01,"42,485",2003,1501,fiction
18765,https://www.goodreads.com/book/show/18765.I_Claudius,"I, Claudius (Claudius, #1)",Robert Graves,4.20,"63,683",1934,1499,fiction
264,https://www.goodreads.com/book/show/264.The_Portrait_of_a_Lady,The Portrait of a Lady (Paperback),Henry James,3.77,"77,448",1881,1497,fiction
1096390,https://www.goodreads.com/book/show/1096390.The_Uncommon_Reader,The Uncommon Reader (Hardcover),Alan Bennett,3.75,"44,966",2007,1497,fiction
36510196-old-man-s-war,https://www.goodreads.com/book/show/36510196-old-man-s-war,"Old Man's War (Old Man's War, #1)",John Scalzi,4.19,"184,075",2005,1496,fiction
533465,https://www.goodreads.com/book/show/533465.Balzac_and_the_Little_Chinese_Seamstress,Balzac and the Little Chinese Seamstress (Paperback),Dai Sijie,3.64,"62,082",2000,1496,fiction
9673436-the-invention-of-hugo-cabret,https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret,The Invention of Hugo Cabret (Hardcover),Brian Selznick,4.19,"178,816",2007,1492,fiction
44492286-children-of-dune,https://www.goodreads.com/book/show/44492286-children-of-dune,"Children of Dune (Dune Chronicles, #3)",Frank Herbert,3.95,"126,871",1976,1492,fiction
7171637-clockwork-angel,https://www.goodreads.com/book/show/7171637-clockwork-angel,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.30,"755,436",2010,1491,fiction
18467802-euphoria,https://www.goodreads.com/book/show/18467802-euphoria,Euphoria (Hardcover),Lily King,3.84,"82,350",2014,1490,fiction
40514431-evvie-drake-starts-over,https://www.goodreads.com/book/show/40514431-evvie-drake-starts-over,Evvie Drake Starts Over (Hardcover),Linda  Holmes,3.84,"106,030",2019,1487,fiction
131123,https://www.goodreads.com/book/show/131123.The_Austere_Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",Lemony Snicket,3.98,"146,616",2000,1486,fiction
4703581-the-city-the-city,https://www.goodreads.com/book/show/4703581-the-city-the-city,The City & the City (Hardcover),China Miéville,3.89,"65,631",2009,1485,fiction
26228034-the-obelisk-gate,https://www.goodreads.com/book/show/26228034-the-obelisk-gate,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,4.27,"120,412",2016,1484,fiction
2767793-the-hero-of-ages,https://www.goodreads.com/book/show/2767793-the-hero-of-ages,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,4.48,"311,483",2008,1482,fiction
36430011-you,https://www.goodreads.com/book/show/36430011-you,"You (You, #1)",Caroline Kepnes,3.92,"185,260",2014,1482,fiction
228560,https://www.goodreads.com/book/show/228560.Sophie_s_Choice,Sophie's Choice (Paperback),William Styron,4.18,"85,624",1979,1480,fiction
25852870-eligible,https://www.goodreads.com/book/show/25852870-eligible,"Eligible: A Modern Retelling of Pride & Prejudice (The Austen Project, #4)",Curtis Sittenfeld,3.61,"83,347",2016,1475,fiction
40874032-vicious,https://www.goodreads.com/book/show/40874032-vicious,"Vicious (Villains, #1)",V.E. Schwab,4.20,"143,290",2013,1474,fiction
10979,https://www.goodreads.com/book/show/10979.Light_in_August,Light in August (Paperback),William Faulkner,3.92,"60,028",1932,1472,fiction
24233708-an-absolutely-remarkable-thing,https://www.goodreads.com/book/show/24233708-an-absolutely-remarkable-thing,"An Absolutely Remarkable Thing (The Carls, #1)",Hank Green,4.03,"83,467",2018,1471,fiction
333538,https://www.goodreads.com/book/show/333538.The_Castle,The Castle (Paperback),Franz Kafka,3.95,"49,718",1922,1471,fiction
23602562-our-souls-at-night,https://www.goodreads.com/book/show/23602562-our-souls-at-night,Our Souls at Night (Hardcover),Kent Haruf,3.91,"67,984",1984,1471,fiction
5344,https://www.goodreads.com/book/show/5344.Hard_Times,Hard Times (Paperback),Charles Dickens,3.54,"62,667",1854,1469,fiction
77156,https://www.goodreads.com/book/show/77156.Plainsong,"Plainsong (Plainsong, #1)",Kent Haruf,4.01,"69,572",1999,1469,fiction
6138,https://www.goodreads.com/book/show/6138.The_Moonstone,The Moonstone (Paperback),Wilkie Collins,3.90,"91,007",1868,1469,fiction
33253215-the-heart-s-invisible-furies,https://www.goodreads.com/book/show/33253215-the-heart-s-invisible-furies,The Heart's Invisible Furies (Hardcover),John Boyne,4.48,"100,823",2017,1469,fiction
30363088-the-keeper-of-lost-things,https://www.goodreads.com/book/show/30363088-the-keeper-of-lost-things,The Keeper of Lost Things (ebook),Ruth Hogan,3.81,"116,076",2017,1469,fiction
38296,https://www.goodreads.com/book/show/38296.The_Last_of_the_Mohicans,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.70,"96,515",1826,1468,fiction
337113,https://www.goodreads.com/book/show/337113.The_Tenant_of_Wildfell_Hall,The Tenant of Wildfell Hall (Paperback),Anne Brontë,3.98,"97,202",1848,1464,fiction
10629,https://www.goodreads.com/book/show/10629.Christine,Christine (Paperback),Stephen King,3.80,"217,981",1983,1463,fiction
20758104-the-knife-of-never-letting-go,https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,3.96,"182,363",2008,1463,fiction
233649,https://www.goodreads.com/book/show/233649.The_Great_Hunt,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,4.23,"256,929",1990,1462,fiction
40940649-i-am-legend,https://www.goodreads.com/book/show/40940649-i-am-legend,I Am Legend (Kindle Edition),Richard Matheson,4.06,"109,951",1954,1460,fiction
386187,https://www.goodreads.com/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil,Midnight in the Garden of Good and Evil (Paperback),John Berendt,3.91,"248,620",1994,1460,fiction
38501,https://www.goodreads.com/book/show/38501.Ham_on_Rye,Ham on Rye (Paperback),Charles Bukowski,4.14,"91,039",1982,1459,fiction
24830,https://www.goodreads.com/book/show/24830.The_Illustrated_Man,The Illustrated Man (Paperback),Ray Bradbury,4.11,"89,711",1951,1459,fiction
5015,https://www.goodreads.com/book/show/5015.Saturday,Saturday (Paperback),Ian McEwan,3.62,"71,387",2005,1458,fiction
11564,https://www.goodreads.com/book/show/11564.The_Girl_Who_Loved_Tom_Gordon,The Girl Who Loved Tom Gordon (Paperback),Stephen King,3.62,"144,979",1999,1457,fiction
248704,https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,It's Kind of a Funny Story (Paperback),Ned Vizzini,4.08,"234,058",2006,1457,fiction
33916024-sourdough,https://www.goodreads.com/book/show/33916024-sourdough,Sourdough (Hardcover),Robin Sloan,3.76,"47,234",2017,1456,fiction
3690,https://www.goodreads.com/book/show/3690.The_Power_and_the_Glory,The Power and the Glory (Paperback),Graham Greene,3.95,"37,558",1940,1454,fiction
40130093-once-upon-a-river,https://www.goodreads.com/book/show/40130093-once-upon-a-river,Once Upon a River (Hardcover),Diane Setterfield,3.95,"68,177",2018,1454,fiction
292408,https://www.goodreads.com/book/show/292408.Angle_of_Repose,Angle of Repose (Paperback),Wallace Stegner,4.21,"58,190",1971,1454,fiction
22590,https://www.goodreads.com/book/show/22590.Ubik,Ubik (Paperback),Philip K. Dick,4.07,"97,484",1969,1452,fiction
12557,https://www.goodreads.com/book/show/12557.The_Kitchen_God_s_Wife,The Kitchen God's Wife (Paperback),Amy Tan,4.00,"81,901",1991,1452,fiction
16788,https://www.goodreads.com/book/show/16788.Fragile_Things,Fragile Things: Short Fictions and Wonders (Hardcover),Neil Gaiman,3.91,"74,406",2006,1451,fiction
5093,https://www.goodreads.com/book/show/5093.Song_of_Susannah,"Song of Susannah (The Dark Tower, #6)",Stephen King,3.97,"147,065",2004,1450,fiction
12985,https://www.goodreads.com/book/show/12985.The_Tempest,The Tempest (Mass Market Paperback),William Shakespeare,3.80,"188,137",1611,1447,fiction
23156040-those-who-leave-and-those-who-stay,https://www.goodreads.com/book/show/23156040-those-who-leave-and-those-who-stay,Those Who Leave and Those Who Stay (The Neapolitan Novels #3),Elena Ferrante,4.32,"106,830",2013,1446,fiction
50358031-leave-the-world-behind,https://www.goodreads.com/book/show/50358031-leave-the-world-behind,Leave the World Behind (Hardcover),Rumaan Alam,3.23,"85,009",2020,1446,fiction
5091,https://www.goodreads.com/book/show/5091.The_Dark_Tower,"The Dark Tower (The Dark Tower, #7)",Stephen King,4.23,"163,227",2004,1446,fiction
14995,https://www.goodreads.com/book/show/14995.Odd_Thomas,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,3.96,"268,099",2003,1446,fiction
18428067-a-constellation-of-vital-phenomena,https://www.goodreads.com/book/show/18428067-a-constellation-of-vital-phenomena,A Constellation of Vital Phenomena (Paperback),Anthony Marra,4.07,"54,485",2013,1443,fiction
5348,https://www.goodreads.com/book/show/5348.The_Testament,The Testament (Paperback),John Grisham,3.87,"114,154",1999,1443,fiction
18130,https://www.goodreads.com/book/show/18130.A_Wind_in_the_Door,"A Wind in the Door (Time Quintet, #2)",Madeleine L'Engle,3.97,"134,697",1973,1443,fiction
35297426-then-she-was-gone,https://www.goodreads.com/book/show/35297426-then-she-was-gone,Then She Was Gone (Hardcover),Lisa Jewell,4.04,"318,985",2017,1442,fiction
22299763-crooked-kingdom,https://www.goodreads.com/book/show/22299763-crooked-kingdom,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,4.59,"373,056",2016,1440,fiction
13206760-scarlet,https://www.goodreads.com/book/show/13206760-scarlet,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.25,"358,140",2013,1440,fiction
16243,https://www.goodreads.com/book/show/16243.Case_Histories,Case Histories (Jackson Brodie #1),Kate Atkinson,3.80,"105,363",2004,1440,fiction
22501028-a-spool-of-blue-thread,https://www.goodreads.com/book/show/22501028-a-spool-of-blue-thread,A Spool of Blue Thread (Hardcover),Anne Tyler,3.43,"89,006",2015,1437,fiction
4921,https://www.goodreads.com/book/show/4921.Three_Men_in_a_Boat,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,3.86,"63,093",1889,1435,fiction
23754,https://www.goodreads.com/book/show/23754.Preludes_Nocturnes,"Preludes & Nocturnes (The Sandman, #1)",Neil Gaiman,4.22,"234,258",1991,1433,fiction
9566,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,Still Life with Woodpecker (Paperback),Tom Robbins,4.00,"79,290",1980,1433,fiction
607639,https://www.goodreads.com/book/show/607639.The_Beach,The Beach (Paperback),Alex Garland,3.94,"80,295",1996,1431,fiction
22522808-trigger-warning,https://www.goodreads.com/book/show/22522808-trigger-warning,Trigger Warning: Short Fictions and Disturbances (Hardcover),Neil Gaiman,3.90,"58,235",2015,1430,fiction
6433752-the-lacuna,https://www.goodreads.com/book/show/6433752-the-lacuna,The Lacuna (Hardcover),Barbara Kingsolver,3.76,"69,860",2009,1429,fiction
21671,https://www.goodreads.com/book/show/21671.Mystic_River,Mystic River (Paperback),Dennis Lehane,4.12,"147,829",2001,1429,fiction
28372019-the-bookshop-on-the-corner,https://www.goodreads.com/book/show/28372019-the-bookshop-on-the-corner,"The Bookshop on the Corner (Scottish Bookshop, #1)",Jenny Colgan,3.84,"63,963",2016,1427,fiction
36478784-the-flatshare,https://www.goodreads.com/book/show/36478784-the-flatshare,The Flatshare (Hardcover),Beth O'Leary,4.08,"198,197",2019,1427,fiction
33724,https://www.goodreads.com/book/show/33724.Can_You_Keep_a_Secret_,Can You Keep a Secret? (Paperback),Sophie Kinsella,3.84,"408,201",2003,1427,fiction
518848,https://www.goodreads.com/book/show/518848.Sabriel,"Sabriel (Abhorsen,  #1)",Garth Nix,4.14,"203,524",1995,1425,fiction
8490112-daughter-of-smoke-bone,https://www.goodreads.com/book/show/8490112-daughter-of-smoke-bone,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,3.98,"352,280",2011,1425,fiction
38311414-house-of-sand-and-fog,https://www.goodreads.com/book/show/38311414-house-of-sand-and-fog,House of Sand and Fog (Paperback),Andre Dubus III,3.85,"130,431",1999,1424,fiction
41193,https://www.goodreads.com/book/show/41193.A_Thousand_Acres,A Thousand Acres (Paperback),Jane Smiley,3.80,"65,785",1991,1424,fiction
233093,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,4.16,"480,184",1957,1423,fiction
140082,https://www.goodreads.com/book/show/140082.Club_Dead,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,3.99,"237,273",2003,1422,fiction
12957,https://www.goodreads.com/book/show/12957.Much_Ado_About_Nothing,Much Ado About Nothing (Paperback),William Shakespeare,4.05,"229,140",1598,1421,fiction
26025580-the-grownup,https://www.goodreads.com/book/show/26025580-the-grownup,The Grownup (Hardcover),Gillian Flynn,3.57,"112,993",2014,1420,fiction
35066358-the-first-fifteen-lives-of-harry-august,https://www.goodreads.com/book/show/35066358-the-first-fifteen-lives-of-harry-august,The First Fifteen Lives of Harry August (Kindle Edition),Claire North,4.01,"78,621",2014,1418,fiction
6976,https://www.goodreads.com/book/show/6976.The_Mermaid_Chair,The Mermaid Chair (Paperback),Sue Monk Kidd,3.19,"82,737",2004,1418,fiction
15803059-ordinary-grace,https://www.goodreads.com/book/show/15803059-ordinary-grace,Ordinary Grace (Hardcover),William Kent Krueger,4.22,"110,046",2013,1416,fiction
20821087-the-paying-guests,https://www.goodreads.com/book/show/20821087-the-paying-guests,The Paying Guests (Hardcover),Sarah Waters,3.45,"78,959",2014,1416,fiction
24861,https://www.goodreads.com/book/show/24861.Demian,Demian: Die Geschichte von Emil Sinclairs Jugend (Paperback),Hermann Hesse,4.12,"85,641",1919,1413,fiction
25883848-the-hating-game,https://www.goodreads.com/book/show/25883848-the-hating-game,The Hating Game (ebook),Sally  Thorne,4.09,"307,634",2016,1413,fiction
18816603-leaving-time,https://www.goodreads.com/book/show/18816603-leaving-time,Leaving Time (Hardcover),Jodi Picoult,3.96,"154,421",2014,1413,fiction
9532,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,4.29,"165,008",1999,1413,fiction
8337,https://www.goodreads.com/book/show/8337.Little_House_in_the_Big_Woods,"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,4.18,"249,073",1932,1412,fiction
77262,https://www.goodreads.com/book/show/77262.Animal_Dreams,Animal Dreams (Paperback),Barbara Kingsolver,4.04,"69,551",1990,1409,fiction
43944,https://www.goodreads.com/book/show/43944.Suite_Fran_aise,Suite Française (Paperback),Irène Némirovsky,3.81,"74,941",2004,1408,fiction
62022,https://www.goodreads.com/book/show/62022.The_Queen_s_Gambit,The Queen's Gambit (Paperback),Walter Tevis,4.21,"66,637",1983,1407,fiction
12220,https://www.goodreads.com/book/show/12220.A_Streetcar_Named_Desire,A Streetcar Named Desire (Paperback),Tennessee Williams,3.98,"277,760",1947,1407,fiction
40493,https://www.goodreads.com/book/show/40493.The_Valley_of_Horses,"The Valley of Horses (Earth's Children, #2)",Jean M. Auel,3.99,"84,738",1982,1407,fiction
6440,https://www.goodreads.com/book/show/6440.Ivanhoe,Ivanhoe (Paperback),Walter Scott,3.75,"93,048",1819,1406,fiction
38140077-washington-black,https://www.goodreads.com/book/show/38140077-washington-black,Washington Black (Hardcover),Esi Edugyan,3.96,"57,517",2018,1406,fiction
17333324-ancillary-justice,https://www.goodreads.com/book/show/17333324-ancillary-justice,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,3.97,"93,715",2013,1406,fiction
517188,https://www.goodreads.com/book/show/517188.The_Prime_of_Miss_Jean_Brodie,The Prime of Miss Jean Brodie (Paperback),Muriel Spark,3.73,"46,145",1961,1402,fiction
10967,https://www.goodreads.com/book/show/10967.The_Fiery_Cross,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,4.21,"194,570",2001,1402,fiction
46799,https://www.goodreads.com/book/show/46799.Go_Ask_Alice,Go Ask Alice (Paperback),Beatrice Sparks,3.75,"253,201",1971,1401,fiction
16200,https://www.goodreads.com/book/show/16200.Ella_Minnow_Pea,Ella Minnow Pea: A Novel in Letters (Paperback),Mark Dunn,3.88,"37,237",2001,1401,fiction
83674,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,The Bridges of Madison County (Mass Market Paperback),Robert James Waller,3.64,"88,056",1992,1400,fiction
9597,https://www.goodreads.com/book/show/9597.Player_Piano,Player Piano (Paperback),Kurt Vonnegut Jr.,3.88,"49,266",1952,1400,fiction
172327,https://www.goodreads.com/book/show/172327.The_Ersatz_Elevator,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",Lemony Snicket,4.03,"132,254",2001,1400,fiction
13596166-joyland,https://www.goodreads.com/book/show/13596166-joyland,Joyland (Paperback),Stephen King,3.92,"139,326",2013,1398,fiction
2152,https://www.goodreads.com/book/show/2152.The_Jane_Austen_Book_Club,The Jane Austen Book Club (Paperback),Karen Joy Fowler,3.12,"70,252",2004,1396,fiction
91477,https://www.goodreads.com/book/show/91477.Fool_Moon,"Fool Moon (The Dresden Files, #2)",Jim Butcher,3.99,"181,195",2001,1394,fiction
7723542-a-dog-s-purpose,https://www.goodreads.com/book/show/7723542-a-dog-s-purpose,"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.33,"122,163",2010,1394,fiction
184419,https://www.goodreads.com/book/show/184419.The_Man_Who_Was_Thursday,The Man Who Was Thursday: A Nightmare (Paperback),G.K. Chesterton,3.81,"37,640",1908,1393,fiction
41839602-still-me,https://www.goodreads.com/book/show/41839602-still-me,"Still Me (Me Before You, #3)",Jojo Moyes,4.12,"170,249",2018,1393,fiction
30528535,https://www.goodreads.com/book/show/30528535,انتحار فاشل (Paperback),أحمد جمال الدين رمضان,4.53,"2,627",2016,1392,fiction
5360,https://www.goodreads.com/book/show/5360.A_Painted_House,A Painted House (Paperback),John Grisham,3.71,"90,080",2001,1390,fiction
25104465-tipping-the-velvet,https://www.goodreads.com/book/show/25104465-tipping-the-velvet,Tipping the Velvet (Paperback),Sarah Waters,4.02,"63,490",1998,1390,fiction
9014,https://www.goodreads.com/book/show/9014.The_Long_Walk,The Long Walk (Mass Market Paperback),Richard Bachman,4.08,"150,046",1979,1388,fiction
8682,https://www.goodreads.com/book/show/8682.Jitterbug_Perfume,Jitterbug Perfume (Paperback),Tom Robbins,4.19,"74,904",1984,1388,fiction
827,https://www.goodreads.com/book/show/827.The_Diamond_Age,"The Diamond Age: Or, a Young Lady's Illustrated Primer (Paperback)",Neal Stephenson,4.14,"89,894",1995,1388,fiction
53288434-the-lost-apothecary,https://www.goodreads.com/book/show/53288434-the-lost-apothecary,The Lost Apothecary (Hardcover),Sarah Penner,3.78,"127,775",2021,1386,fiction
32768522-carry-on,https://www.goodreads.com/book/show/32768522-carry-on,"Carry On (Simon Snow, #1)",Rainbow Rowell,4.19,"259,672",2015,1385,fiction
111450,https://www.goodreads.com/book/show/111450.Quidditch_Through_the_Ages,Quidditch Through the Ages (Hogwarts Library),J.K. Rowling,3.81,"169,154",2001,1385,fiction
37004370-the-memory-police,https://www.goodreads.com/book/show/37004370-the-memory-police,The Memory Police (Hardcover),Yōko Ogawa,3.77,"47,961",1994,1382,fiction
50798,https://www.goodreads.com/book/show/50798.Jude_the_Obscure,Jude the Obscure (Paperback),Thomas Hardy,3.81,"68,768",1895,1382,fiction
8648,https://www.goodreads.com/book/show/8648.Xenocide,"Xenocide (Ender's Saga, #3)",Orson Scott Card,3.80,"150,800",1991,1382,fiction
944073,https://www.goodreads.com/book/show/944073.The_Blade_Itself,"The Blade Itself (The First Law, #1)",Joe Abercrombie,4.17,"191,238",2006,1379,fiction
95558,https://www.goodreads.com/book/show/95558.Solaris,Solaris (Paperback),Stanisław Lem,3.99,"84,190",1961,1377,fiction
7824322-between-shades-of-gray,https://www.goodreads.com/book/show/7824322-between-shades-of-gray,Between Shades of Gray (Hardcover),Ruta Sepetys,4.34,"194,107",2011,1376,fiction
4985,https://www.goodreads.com/book/show/4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House (Paperback),Kurt Vonnegut Jr.,4.10,"58,783",1968,1375,fiction
25845273-the-great-divorce,https://www.goodreads.com/book/show/25845273-the-great-divorce,The Great Divorce (Paperback),C.S. Lewis,4.28,"121,881",1945,1374,fiction
5355,https://www.goodreads.com/book/show/5355.The_Chamber,The Chamber (Paperback),John Grisham,3.81,"134,834",1994,1373,fiction
2517,https://www.goodreads.com/book/show/2517.My_Name_Is_Red,My Name Is Red (Paperback),Orhan Pamuk,3.86,"51,749",1998,1371,fiction
3483,https://www.goodreads.com/book/show/3483.Special_Topics_in_Calamity_Physics,Special Topics in Calamity Physics (Hardcover),Marisha Pessl,3.71,"48,909",2006,1368,fiction
17650,https://www.goodreads.com/book/show/17650.The_Robber_Bride,The Robber Bride (Paperback),Margaret Atwood,3.81,"45,938",1993,1368,fiction
1430,https://www.goodreads.com/book/show/1430.Eleven_Minutes,Eleven Minutes (Paperback),Paulo Coelho,3.70,"159,727",2003,1366,fiction
9520360-the-son-of-neptune,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.41,"477,632",2011,1366,fiction
62446,https://www.goodreads.com/book/show/62446.The_Prince_and_the_Pauper,The Prince and the Pauper (Paperback),Mark Twain,3.86,"111,051",1881,1365,fiction
42201431-the-unhoneymooners,https://www.goodreads.com/book/show/42201431-the-unhoneymooners,The Unhoneymooners (Paperback),Christina Lauren,4.02,"274,099",2019,1365,fiction
59924,https://www.goodreads.com/book/show/59924.The_Lathe_of_Heaven,The Lathe of Heaven (Paperback),Ursula K. Le Guin,4.11,"60,131",1971,1365,fiction
36840397-a-place-for-us,https://www.goodreads.com/book/show/36840397-a-place-for-us,A Place for Us (Hardcover),Fatima Farheen Mirza,4.16,"48,476",2018,1364,fiction
27523,https://www.goodreads.com/book/show/27523.Left_Behind,"Left Behind (Left Behind, #1)",Tim LaHaye,3.83,"215,937",1995,1364,fiction
28449257-the-wonder,https://www.goodreads.com/book/show/28449257-the-wonder,The Wonder (Hardcover),Emma Donoghue,3.62,"74,263",2016,1364,fiction
9820,https://www.goodreads.com/book/show/9820.Crossing_to_Safety,Crossing to Safety (Paperback),Wallace Stegner,4.16,"40,912",1987,1363,fiction
34563821-disappearing-earth,https://www.goodreads.com/book/show/34563821-disappearing-earth,Disappearing Earth (Hardcover),Julia  Phillips,3.87,"43,474",2019,1361,fiction
40545956-where-the-forest-meets-the-stars,https://www.goodreads.com/book/show/40545956-where-the-forest-meets-the-stars,Where the Forest Meets the Stars (Hardcover),Glendy Vanderah,4.12,"145,471",2019,1361,fiction
32075861-the-essex-serpent,https://www.goodreads.com/book/show/32075861-the-essex-serpent,The Essex Serpent (Hardcover),Sarah Perry,3.57,"50,203",2016,1361,fiction
77270,https://www.goodreads.com/book/show/77270.The_Jungle_Book,The Jungle Book (Paperback),Rudyard Kipling,3.91,"111,284",1894,1359,fiction
17800,https://www.goodreads.com/book/show/17800.Dance_Dance_Dance,Dance Dance Dance (The Rat #4),Haruki Murakami,4.05,"73,225",1988,1357,fiction
140077,https://www.goodreads.com/book/show/140077.Dead_to_the_World,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.10,"260,741",2004,1357,fiction
16286,https://www.goodreads.com/book/show/16286.The_Magus,The Magus (Paperback),John Fowles,4.05,"54,007",1965,1356,fiction
17262203-maddaddam,https://www.goodreads.com/book/show/17262203-maddaddam,"MaddAddam (MaddAddam, #3)",Margaret Atwood,3.98,"71,941",2013,1353,fiction
44436221-interior-chinatown,https://www.goodreads.com/book/show/44436221-interior-chinatown,Interior Chinatown (Hardcover),Charles Yu,4.02,"35,837",2020,1352,fiction
366522,https://www.goodreads.com/book/show/366522.P_S_I_Love_You,"P.S. I Love You (P.S. I Love You, #1)",Cecelia Ahern,4.02,"359,523",2004,1351,fiction
77767,https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,4.19,"271,931",1935,1350,fiction
31173,https://www.goodreads.com/book/show/31173.Villette,Villette (Paperback),Charlotte Brontë,3.77,"64,158",1853,1350,fiction
6834410-the-imperfectionists,https://www.goodreads.com/book/show/6834410-the-imperfectionists,The Imperfectionists (Hardcover),Tom Rachman,3.55,"51,531",2010,1350,fiction
126232,https://www.goodreads.com/book/show/126232.Jaws,Jaws (Jaws #1),Peter Benchley,3.96,"151,213",1974,1350,fiction
25242224-the-story-of-the-lost-child,https://www.goodreads.com/book/show/25242224-the-story-of-the-lost-child,The Story of the Lost Child (The Neapolitan Novels #4),Elena Ferrante,4.41,"98,229",2014,1348,fiction
16322,https://www.goodreads.com/book/show/16322.The_A_B_C_Murders,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,4.02,"123,365",1936,1348,fiction
16130537-the-humans,https://www.goodreads.com/book/show/16130537-the-humans,The Humans (Hardcover),Matt Haig,4.08,"76,807",2013,1347,fiction
6668467-winter-garden,https://www.goodreads.com/book/show/6668467-winter-garden,Winter Garden (Hardcover),Kristin Hannah,4.20,"168,834",2010,1346,fiction
36896898-spinning-silver,https://www.goodreads.com/book/show/36896898-spinning-silver,Spinning Silver (Kindle Edition),Naomi Novik,4.20,"97,541",2018,1345,fiction
33621427-home-fire,https://www.goodreads.com/book/show/33621427-home-fire,Home Fire (Hardcover),Kamila Shamsie,4.05,"51,370",2017,1344,fiction
943402,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In,Let the Right One In (Hardcover),John Ajvide Lindqvist,4.02,"102,715",2004,1342,fiction
23359964-one-plus-one,https://www.goodreads.com/book/show/23359964-one-plus-one,One Plus One (Paperback),Jojo Moyes,3.95,"159,662",2014,1342,fiction
60792,https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,The Accidental Tourist (Paperback),Anne Tyler,3.89,"102,792",1985,1341,fiction
22284,https://www.goodreads.com/book/show/22284.Diary,Diary (Paperback),Chuck Palahniuk,3.64,"81,743",2003,1340,fiction
