book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
28016509-the-girl-before,https://www.goodreads.com/book/show/28016509-the-girl-before,The Girl Before (Hardcover),J.P. Delaney,3.70,"135,153",2017,139,crime
17288661-sycamore-row,https://www.goodreads.com/book/show/17288661-sycamore-row,"Sycamore Row (Jake Brigance, #2)",John Grisham,4.05,"115,157",2013,139,crime
18296159-the-good-nurse,https://www.goodreads.com/book/show/18296159-the-good-nurse,"The Good Nurse: A True Story of Medicine, Madness, and Murder (Paperback)",Charles Graeber,3.81,"16,206",2013,139,crime
643962,https://www.goodreads.com/book/show/643962.L_is_for_Lawless,"L is for Lawless (Kinsey Millhone, #12)",Sue Grafton,3.92,"30,100",1995,139,crime
39031,https://www.goodreads.com/book/show/39031.The_Cabinet_of_Curiosities,"The Cabinet of Curiosities (Pendergast #3, Nora Kelly #0.5)",Douglas Preston,4.24,"46,575",2002,139,crime
45169,https://www.goodreads.com/book/show/45169.Step_on_a_Crack,"Step on a Crack (Michael Bennett, #1)",James Patterson,4.02,"47,709",2007,139,crime
4191,https://www.goodreads.com/book/show/4191.The_Cold_Six_Thousand,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.02,"7,177",2001,139,crime
59344312-verity,https://www.goodreads.com/book/show/59344312-verity,Verity (ebook),Colleen Hoover,4.37,"381,521",2018,138,crime
41325,https://www.goodreads.com/book/show/41325.The_Sculptress,The Sculptress (Paperback),Minette Walters,3.93,"12,768",1993,138,crime
16074758-dangerous-girls,https://www.goodreads.com/book/show/16074758-dangerous-girls,Dangerous Girls (Hardcover),Abigail Haas,4.07,"23,735",2013,138,crime
964994,https://www.goodreads.com/book/show/964994.Scaredy_Cat,"Scaredy Cat (Tom Thorne, #2)",Mark Billingham,3.96,"8,463",2001,138,crime
7315153-pray-for-silence,https://www.goodreads.com/book/show/7315153-pray-for-silence,"Pray for Silence (Kate Burkholder, #2)",Linda Castillo,3.99,"21,294",2010,137,crime
18079757-concealed-in-death,https://www.goodreads.com/book/show/18079757-concealed-in-death,"Concealed in Death (In Death, #38)",J.D. Robb,4.30,"21,377",2014,137,crime
20821249-festive-in-death,https://www.goodreads.com/book/show/20821249-festive-in-death,"Festive in Death (In Death, #39)",J.D. Robb,4.31,"20,890",2014,137,crime
175243,https://www.goodreads.com/book/show/175243.Dark_Hollow,"Dark Hollow (Charlie Parker, #2)",John Connolly,4.17,"12,492",2000,137,crime
12384681-divide-conquer,https://www.goodreads.com/book/show/12384681-divide-conquer,"Divide & Conquer (Cut & Run, #4)",Abigail Roux,4.47,"11,716",2011,136,crime
19561922-the-long-way-home,https://www.goodreads.com/book/show/19561922-the-long-way-home,"The Long Way Home (Chief Inspector Armand Gamache, #10)",Louise Penny,4.06,"48,579",2014,136,crime
11865209-the-retribution,https://www.goodreads.com/book/show/11865209-the-retribution,"The Retribution (Tony Hill & Carol Jordan, #7)",Val McDermid,4.05,"7,610",2011,136,crime
8544259-the-executioner,https://www.goodreads.com/book/show/8544259-the-executioner,"The Executioner (Robert Hunter, #2)",Chris Carter,4.36,"14,028",2010,136,crime
7896271-hypothermia,https://www.goodreads.com/book/show/7896271-hypothermia,Hypothermia (Inspector Erlendur #8),Arnaldur Indriðason,3.88,"9,975",2007,136,crime
6149789-richard-stark-s-parker,https://www.goodreads.com/book/show/6149789-richard-stark-s-parker,Richard Stark's Parker: The Hunter (Hardcover),Darwyn Cooke,4.18,"7,230",2009,136,crime
271295,https://www.goodreads.com/book/show/271295.A_Cold_Day_For_Murder,"A Cold Day For Murder (Kate Shugak, #1)",Dana Stabenow,3.74,"14,195",1992,136,crime
102114,https://www.goodreads.com/book/show/102114.Savage_Season,"Savage Season (Hap and Leonard, #1)",Joe R. Lansdale,3.84,"6,950",1990,136,crime
2983654-sweetheart,https://www.goodreads.com/book/show/2983654-sweetheart,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",Chelsea Cain,4.05,"19,041",2008,136,crime
91478,https://www.goodreads.com/book/show/91478.Summer_Knight,"Summer Knight (The Dresden Files, #4)",Jim Butcher,4.25,"141,082",2002,136,crime
34068938-h-xan,https://www.goodreads.com/book/show/34068938-h-xan,"Häxan (Patrik Hedström, #10)",Camilla Läckberg,3.90,"11,334",2017,135,crime
29073628-the-night-stalker,https://www.goodreads.com/book/show/29073628-the-night-stalker,"The Night Stalker (Detective Erika Foster, #2)",Robert Bryndza,4.18,"23,535",2016,135,crime
6251543-the-man-who-loved-books-too-much,https://www.goodreads.com/book/show/6251543-the-man-who-loved-books-too-much,"The Man Who Loved Books Too Much: The True Story of a Thief, a Detective, and a World of Literary Obsession (Hardcover)",Allison Hoover Bartlett,3.45,"13,422",2009,135,crime
65910,https://www.goodreads.com/book/show/65910.The_Perfect_Husband,"The Perfect Husband (Quincy & Rainie, #1)",Lisa Gardner,3.99,"41,431",1997,135,crime
989583,https://www.goodreads.com/book/show/989583.Not_Dead_Enough,"Not Dead Enough (Roy Grace, #3)",Peter James,4.13,"10,410",2007,135,crime
1274861,https://www.goodreads.com/book/show/1274861.Fatal_Shadows,"Fatal Shadows (The Adrien English Mysteries, #1)",Josh Lanyon,3.95,"10,557",2000,135,crime
3825,https://www.goodreads.com/book/show/3825.Death_in_Holy_Orders,"Death in Holy Orders (Adam Dalgliesh, #11)",P.D. James,3.91,"17,511",2001,135,crime
42599605-the-last-widow,https://www.goodreads.com/book/show/42599605-the-last-widow,"The Last Widow (Will Trent, #9)",Karin Slaughter,4.06,"41,651",2019,134,crime
231804,https://www.goodreads.com/book/show/231804.The_Outsiders,The Outsiders (Mass Market Paperback),S.E. Hinton,4.10,"1,067,461",1967,134,crime
33153725-i-know-a-secret,https://www.goodreads.com/book/show/33153725-i-know-a-secret,"I Know a Secret (Rizzoli & Isles, #12)",Tess Gerritsen,4.20,"18,108",2017,134,crime
15790833-game,https://www.goodreads.com/book/show/15790833-game,"Game (I Hunt Killers, #2)",Barry Lyga,4.22,"11,639",2013,134,crime
11940384-the-wicked-girls,https://www.goodreads.com/book/show/11940384-the-wicked-girls,The Wicked Girls (Paperback),Alex Marwood,3.48,"16,694",2008,134,crime
5556466-the-last-child,https://www.goodreads.com/book/show/5556466-the-last-child,"The Last Child (Johnny Merrimon, #1)",John Hart,4.12,"39,473",2009,134,crime
6792458-the-new-jim-crow,https://www.goodreads.com/book/show/6792458-the-new-jim-crow,The New Jim Crow: Mass Incarceration in the Age of Colorblindness (Hardcover),Michelle Alexander,4.46,"97,093",2010,134,crime
5352,https://www.goodreads.com/book/show/5352.The_Summons,The Summons (Paperback),John Grisham,3.71,"72,608",2002,134,crime
964750,https://www.goodreads.com/book/show/964750.Beneath_the_Bleeding,"Beneath the Bleeding (Tony Hill & Carol Jordan, #5)",Val McDermid,4.12,"7,593",2007,134,crime
30656654-kaninj-garen,https://www.goodreads.com/book/show/30656654-kaninj-garen,"Kaninjägaren (Joona Linna, #6)",Lars Kepler,4.02,"11,169",2016,133,crime
41068144-stay-sexy-don-t-get-murdered,https://www.goodreads.com/book/show/41068144-stay-sexy-don-t-get-murdered,Stay Sexy & Don’t Get Murdered: The Definitive How-To Guide (Kindle Edition),Karen Kilgariff,4.08,"60,462",2019,133,crime
32508637-see-what-i-have-done,https://www.goodreads.com/book/show/32508637-see-what-i-have-done,See What I Have Done (Hardcover),Sarah  Schmidt,3.19,"13,550",2017,133,crime
9850443-the-sisters-brothers,https://www.goodreads.com/book/show/9850443-the-sisters-brothers,The Sisters Brothers (Hardcover),Patrick deWitt,3.82,"97,938",2011,133,crime
382843,https://www.goodreads.com/book/show/382843.Flying_Too_High,"Flying Too High (Phryne Fisher, #2)",Kerry Greenwood,3.88,"11,475",1990,133,crime
33600,https://www.goodreads.com/book/show/33600.Shantaram,Shantaram (Paperback),Gregory David Roberts,4.23,"191,227",2003,132,crime
36626748-the-last-time-i-lied,https://www.goodreads.com/book/show/36626748-the-last-time-i-lied,The Last Time I Lied (Kindle Edition),Riley Sager,4.05,"93,675",2018,132,crime
36373481-the-death-of-mrs-westaway,https://www.goodreads.com/book/show/36373481-the-death-of-mrs-westaway,The Death of Mrs. Westaway (Hardcover),Ruth Ware,3.82,"132,911",2018,132,crime
32895291-the-lying-game,https://www.goodreads.com/book/show/32895291-the-lying-game,The Lying Game (Hardcover),Ruth Ware,3.54,"135,701",2017,132,crime
22571696-obsession-in-death,https://www.goodreads.com/book/show/22571696-obsession-in-death,"Obsession in Death (In Death, #40)",J.D. Robb,4.34,"21,332",2015,132,crime
764434,https://www.goodreads.com/book/show/764434.Shroud_for_a_Nightingale,Shroud for a Nightingale (Adam Dalgliesh #4),P.D. James,4.03,"26,384",1971,132,crime
15842230-the-forgotten,https://www.goodreads.com/book/show/15842230-the-forgotten,"The Forgotten (John Puller, #2)",David Baldacci,4.11,"58,624",2012,132,crime
13614116-natural-causes,https://www.goodreads.com/book/show/13614116-natural-causes,"Natural Causes (Inspector McLean, #1)",James Oswald,3.87,"6,495",2012,132,crime
11297434-death-in-the-city-of-light,https://www.goodreads.com/book/show/11297434-death-in-the-city-of-light,Death in the City of Light: The Serial Killer of Nazi-Occupied Paris (Hardcover),David King,3.54,"7,455",2011,132,crime
6839093-chew-vol-1,https://www.goodreads.com/book/show/6839093-chew-vol-1,"Chew, Vol. 1: Taster's Choice (Paperback)",John Layman,3.96,"37,293",2009,132,crime
3830,https://www.goodreads.com/book/show/3830.A_Taste_for_Death,"A Taste for Death (Adam Dalgliesh, #7)",P.D. James,4.01,"14,408",1986,132,crime
175246,https://www.goodreads.com/book/show/175246.The_Killing_Kind,"The Killing Kind (Charlie Parker, #3)",John Connolly,4.23,"12,092",2001,132,crime
359251,https://www.goodreads.com/book/show/359251.Three_Blind_Mice_and_Other_Stories,"Three Blind Mice and Other Stories (Miss Marple, #4.5; Hercule Poirot, #30)",Agatha Christie,3.83,"13,930",1950,131,crime
35329101-killman-creek,https://www.goodreads.com/book/show/35329101-killman-creek,"Killman Creek (Stillhouse Lake, #2)",Rachel Caine,4.24,"50,879",2017,131,crime
27798536-coffin-road,https://www.goodreads.com/book/show/27798536-coffin-road,Coffin Road (Paperback),Peter  May,3.99,"10,949",2016,131,crime
913882,https://www.goodreads.com/book/show/913882.The_Man_Who_Went_Up_in_Smoke,"The Man Who Went Up in Smoke (Martin Beck, #2)",Maj Sjöwall,3.85,"8,324",1966,131,crime
13708346-the-bone-bed,https://www.goodreads.com/book/show/13708346-the-bone-bed,"The Bone Bed (Kay Scarpetta, #20)",Patricia Cornwell,3.70,"22,046",2012,131,crime
11737271-stay-close,https://www.goodreads.com/book/show/11737271-stay-close,Stay Close (Hardcover),Harlan Coben,3.89,"42,749",2012,131,crime
33215762-i-am-half-sick-of-shadows,https://www.goodreads.com/book/show/33215762-i-am-half-sick-of-shadows,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",Alan Bradley,4.09,"33,498",2011,131,crime
10769683-the-burning,https://www.goodreads.com/book/show/10769683-the-burning,"The Burning (Maeve Kerrigan, #1)",Jane Casey,3.85,"9,988",2010,131,crime
7668,https://www.goodreads.com/book/show/7668.Rising_Sun,Rising Sun (Hardcover),Michael Crichton,3.66,"51,408",1992,131,crime
618604,https://www.goodreads.com/book/show/618604.The_Man_With_The_Getaway_Face,"The Man With The Getaway Face (Parker, #2)",Richard Stark,4.02,"4,796",1963,131,crime
443291,https://www.goodreads.com/book/show/443291.The_Murder_Room,The Murder Room (Adam Dalgliesh #12),P.D. James,3.85,"15,710",2003,131,crime
71680,https://www.goodreads.com/book/show/71680.Acqua_Alta,"Acqua Alta (Commissario Brunetti, #5)",Donna Leon,3.96,"15,196",1996,131,crime
143691,https://www.goodreads.com/book/show/143691.Shadow_Man,"Shadow Man (Smoky Barrett, #1)",Cody McFadyen,4.15,"12,234",2006,131,crime
3173125-beat-the-reaper,https://www.goodreads.com/book/show/3173125-beat-the-reaper,Beat the Reaper (Peter Brown #1),Josh Bazell,3.78,"15,629",2009,130,crime
34128062-the-scarred-woman,https://www.goodreads.com/book/show/34128062-the-scarred-woman,"The Scarred Woman (Department Q, #7)",Jussi Adler-Olsen,3.90,"11,785",2014,130,crime
24586590-the-nature-of-the-beast,https://www.goodreads.com/book/show/24586590-the-nature-of-the-beast,"The Nature of the Beast (Chief Inspector Armand Gamache, #11)",Louise Penny,4.22,"44,500",2015,130,crime
20758175-the-life-we-bury,https://www.goodreads.com/book/show/20758175-the-life-we-bury,"The Life We Bury (Joe Talbert, #1; Max Rupert, #1)",Allen Eskens,3.99,"93,638",2014,130,crime
149267,https://www.goodreads.com/book/show/149267.The_Stand,The Stand (Hardcover),Stephen King,4.33,"680,653",1978,130,crime
7278752-dolores-claiborne,https://www.goodreads.com/book/show/7278752-dolores-claiborne,Dolores Claiborne (ebook),Stephen King,3.89,"135,526",1992,130,crime
102856,https://www.goodreads.com/book/show/102856.Interlude_in_Death,"Interlude in Death (In Death, #12.5)",J.D. Robb,4.26,"16,952",2001,130,crime
176378,https://www.goodreads.com/book/show/176378.Drive,"Drive (Drive, #1)",James Sallis,3.47,"7,863",2005,130,crime
38480966-the-darkness,https://www.goodreads.com/book/show/38480966-the-darkness,"The Darkness (Hidden Iceland, #1)",Ragnar Jónasson,3.53,"9,661",2015,129,crime
5422154-the-neighbor,https://www.goodreads.com/book/show/5422154-the-neighbor,"The Neighbor (Detective D.D. Warren, #3)",Lisa Gardner,4.09,"36,567",2009,129,crime
4934,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,The Brothers Karamazov (Paperback),Fyodor Dostoevsky,4.32,"272,421",1879,129,crime
28961557-cold-earth,https://www.goodreads.com/book/show/28961557-cold-earth,"Cold Earth (Shetland Island, #7)",Ann Cleeves,4.14,"11,544",2016,129,crime
36061,https://www.goodreads.com/book/show/36061.My_Dark_Places,My Dark Places (Hardcover),James Ellroy,3.87,"6,407",1996,129,crime
7027569-heartstone,https://www.goodreads.com/book/show/7027569-heartstone,"Heartstone (Matthew Shardlake, #5)",C.J. Sansom,4.35,"17,204",2010,129,crime
7893331-the-killer-of-little-shepherds,https://www.goodreads.com/book/show/7893331-the-killer-of-little-shepherds,The Killer of Little Shepherds: A True Crime Story and the Birth of Forensic Science (Hardcover),Douglas Starr,3.86,"4,883",2010,129,crime
934378,https://www.goodreads.com/book/show/934378.I_Heard_You_Paint_Houses,I Heard You Paint Houses: Frank the Irishman Sheeran & Closing the Case on Jimmy Hoffa (Paperback),Charles Brandt,4.08,"13,583",2004,129,crime
431,https://www.goodreads.com/book/show/431.The_New_York_Trilogy,The New York Trilogy (Paperback),Paul Auster,3.86,"71,606",1987,129,crime
94177,https://www.goodreads.com/book/show/94177.Garnethill,Garnethill (Garnethill #1),Denise Mina,3.87,"10,866",1998,129,crime
40121959-miracle-creek,https://www.goodreads.com/book/show/40121959-miracle-creek,Miracle Creek (Hardcover),Angie  Kim,3.88,"58,675",2019,128,crime
50892433-one-by-one,https://www.goodreads.com/book/show/50892433-one-by-one,One by One (Hardcover),Ruth Ware,3.73,"104,392",2020,128,crime
32191677-american-fire,https://www.goodreads.com/book/show/32191677-american-fire,"American Fire: Love, Arson, and Life in a Vanishing Land (Hardcover)",Monica Hesse,3.79,"14,143",2017,128,crime
7604,https://www.goodreads.com/book/show/7604.Lolita,Lolita (Paperback),Vladimir Nabokov,3.88,"724,595",1955,128,crime
1632546,https://www.goodreads.com/book/show/1632546.Hidden_Depths,"Hidden Depths (Vera Stanhope, #3)",Ann Cleeves,4.05,"8,709",2007,127,crime
15791150-dark-secrets,https://www.goodreads.com/book/show/15791150-dark-secrets,Dark Secrets (Sebastian Bergman #1),Michael Hjorth,4.01,"9,313",2010,127,crime
25686321-a-rising-man,https://www.goodreads.com/book/show/25686321-a-rising-man,"A Rising Man (Sam Wyndham, #1)",Abir  Mukherjee,3.89,"7,381",2016,127,crime
40874079-orphan-x,https://www.goodreads.com/book/show/40874079-orphan-x,"Orphan X (Orphan X, #1)",Gregg Andrew Hurwitz,4.10,"39,391",2016,127,crime
24338293-speaking-in-bones,https://www.goodreads.com/book/show/24338293-speaking-in-bones,"Speaking in Bones (Temperance Brennan, #18)",Kathy Reichs,3.94,"15,766",2015,127,crime
13246997-armed-dangerous,https://www.goodreads.com/book/show/13246997-armed-dangerous,"Armed & Dangerous (Cut & Run, #5)",Abigail Roux,4.49,"11,556",2012,127,crime
41017660-the-dead-in-their-vaulted-arches,https://www.goodreads.com/book/show/41017660-the-dead-in-their-vaulted-arches,"The Dead in Their Vaulted Arches (Flavia de Luce, #6)",Alan Bradley,4.17,"28,476",2014,127,crime
46460,https://www.goodreads.com/book/show/46460.Call_for_the_Dead,Call for the Dead (George Smiley #1),John le Carré,3.84,"29,100",1961,127,crime
3845356-ripley-under-ground,https://www.goodreads.com/book/show/3845356-ripley-under-ground,"Ripley Under Ground (Ripley, #2)",Patricia Highsmith,3.79,"10,605",1970,127,crime
69366,https://www.goodreads.com/book/show/69366.The_Snack_Thief,"The Snack Thief (Inspector Montalbano, #3)",Andrea Camilleri,4.06,"7,804",1996,127,crime
425164,https://www.goodreads.com/book/show/425164.Cop_Hater,"Cop Hater (87th Precinct, #1)",Ed McBain,3.81,"7,091",1956,127,crime
36388243-something-in-the-water,https://www.goodreads.com/book/show/36388243-something-in-the-water,Something in the Water (Hardcover),Catherine Steadman,3.59,"146,091",2018,126,crime
25366,https://www.goodreads.com/book/show/25366.Grotesque,Grotesque (Hardcover),Natsuo Kirino,3.71,"10,112",2003,126,crime
12037108-raylan,https://www.goodreads.com/book/show/12037108-raylan,Raylan (Hardcover),Elmore Leonard,3.69,"9,974",2012,126,crime
7682,https://www.goodreads.com/book/show/7682.The_Great_Train_Robbery,The Great Train Robbery (Mass Market Paperback),Michael Crichton,3.87,"27,739",1975,126,crime
39784787-ritual,https://www.goodreads.com/book/show/39784787-ritual,Ritual (Jack Caffery #3),Mo Hayder,3.75,"7,562",2008,126,crime
22895696-the-whites,https://www.goodreads.com/book/show/22895696-the-whites,The Whites (Hardcover),Harry Brandt,3.62,"9,731",2015,125,crime
28220985-a-great-reckoning,https://www.goodreads.com/book/show/28220985-a-great-reckoning,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",Louise Penny,4.42,"51,466",2016,125,crime
622855,https://www.goodreads.com/book/show/622855.A_Murder_of_Quality,A Murder of Quality (George Smiley #2),John le Carré,3.64,"15,508",1962,125,crime
7180727-live-to-tell,https://www.goodreads.com/book/show/7180727-live-to-tell,"Live to Tell (Detective D.D. Warren, #4)",Lisa Gardner,4.18,"35,016",2010,125,crime
13642963-speaking-from-among-the-bones,https://www.goodreads.com/book/show/13642963-speaking-from-among-the-bones,"Speaking from Among the Bones (Flavia de Luce, #5)",Alan Bradley,4.14,"37,304",2013,125,crime
7593288-dark-blood,https://www.goodreads.com/book/show/7593288-dark-blood,"Dark Blood (Logan McRae, #6)",Stuart MacBride,4.13,"5,503",2010,125,crime
15154,https://www.goodreads.com/book/show/15154.The_Collectors,"The Collectors (The Camel Club, #2)",David Baldacci,4.04,"46,446",2006,125,crime
8913370-fingersmith,https://www.goodreads.com/book/show/8913370-fingersmith,Fingersmith (ebook),Sarah Waters,3.98,"99,341",2002,125,crime
19161905-the-getaway,https://www.goodreads.com/book/show/19161905-the-getaway,The Getaway (Paperback),Jim Thompson,3.93,"6,217",1958,125,crime
310224,https://www.goodreads.com/book/show/310224.Passenger_to_Frankfurt,Passenger to Frankfurt (Paperback),Agatha Christie,2.91,"10,201",1970,125,crime
776384,https://www.goodreads.com/book/show/776384.One_Corpse_Too_Many,"One Corpse Too Many (Chronicles of Brother Cadfael, #2)",Ellis Peters,4.07,"14,029",1979,125,crime
16143347-we-were-liars,https://www.goodreads.com/book/show/16143347-we-were-liars,We Were Liars (Kindle Edition),E. Lockhart,3.79,"706,533",2014,124,crime
51810799-the-law-of-innocence,https://www.goodreads.com/book/show/51810799-the-law-of-innocence,"The Law of Innocence (Mickey Haller, #7; Harry Bosch Universe #34)",Michael Connelly,4.33,"42,590",2020,124,crime
280346,https://www.goodreads.com/book/show/280346.Don_t_Look_Back,Don't Look Back (Konrad Sejer #2),Karin Fossum,3.79,"10,239",2004,124,crime
40603982-the-monster-of-florence,https://www.goodreads.com/book/show/40603982-the-monster-of-florence,The Monster of Florence (Kindle Edition),Douglas Preston,3.76,"31,271",2008,124,crime
25644437-find-her,https://www.goodreads.com/book/show/25644437-find-her,"Find Her (Detective D.D. Warren, #8)",Lisa Gardner,4.14,"44,545",2016,124,crime
36681211-holy-island,https://www.goodreads.com/book/show/36681211-holy-island,"Holy Island (DCI Ryan Mysteries, #1)",L.J. Ross,3.98,"23,076",2015,124,crime
102154,https://www.goodreads.com/book/show/102154.A_Dedicated_Man,"A Dedicated Man  (Inspector Banks, #2)",Peter Robinson,3.77,"6,920",1988,124,crime
68094,https://www.goodreads.com/book/show/68094.Dressed_for_Death,"Dressed for Death (Commissario Brunetti, #3)",Donna Leon,3.90,"14,262",1994,124,crime
192892,https://www.goodreads.com/book/show/192892.Unnatural_Death,"Unnatural Death (Lord Peter Wimsey, #3)",Dorothy L. Sayers,4.09,"25,819",1927,124,crime
42846882-the-girl-who-lived-twice,https://www.goodreads.com/book/show/42846882-the-girl-who-lived-twice,"The Girl Who Lived Twice (Millennium, #6)",David Lagercrantz,3.73,"33,538",2019,123,crime
38376040-the-border,https://www.goodreads.com/book/show/38376040-the-border,"The Border (Power of the Dog, #3)",Don Winslow,4.45,"11,702",2019,123,crime
764263,https://www.goodreads.com/book/show/764263.A_Mind_to_Murder,A Mind to Murder (Adam Dalgliesh #2),P.D. James,3.81,"11,670",1963,123,crime
33155325-the-57-bus,https://www.goodreads.com/book/show/33155325-the-57-bus,The 57 Bus: A True Story of Two Teenagers and the Crime That Changed Their Lives (Hardcover),Dashka Slater,4.18,"24,815",2017,123,crime
32580398-perfect-remains,https://www.goodreads.com/book/show/32580398-perfect-remains,"Perfect Remains (D.I. Callanach, #1)",Helen Sarah Fields,4.26,"11,303",2017,123,crime
17336666-deadly-heat,https://www.goodreads.com/book/show/17336666-deadly-heat,"Deadly Heat (Nikki Heat, #5)",Richard Castle,3.98,"9,844",2013,123,crime
14740588-notorious-nineteen,https://www.goodreads.com/book/show/14740588-notorious-nineteen,"Notorious Nineteen (Stephanie Plum, #19)",Janet Evanovich,3.94,"66,533",2012,123,crime
14061520-stars-stripes,https://www.goodreads.com/book/show/14061520-stars-stripes,"Stars & Stripes (Cut & Run, #6)",Abigail Roux,4.58,"10,608",2012,123,crime
8901992-shatter-the-bones,https://www.goodreads.com/book/show/8901992-shatter-the-bones,"Shatter The Bones (Logan McRae, #7)",Stuart MacBride,4.22,"5,603",2011,123,crime
5568007-roadside-crosses,https://www.goodreads.com/book/show/5568007-roadside-crosses,"Roadside Crosses (Kathryn Dance, #2)",Jeffery Deaver,3.82,"12,293",2009,123,crime
269362,https://www.goodreads.com/book/show/269362.The_Deep_Blue_Good_By,"The Deep Blue Good-By (Travis McGee, #1)",John D. MacDonald,3.91,"15,008",1964,123,crime
27212409-closed-casket,https://www.goodreads.com/book/show/27212409-closed-casket,"Closed Casket (New Hercule Poirot Mysteries, #2)",Sophie Hannah,3.57,"12,551",2016,122,crime
43263680-ninth-house,https://www.goodreads.com/book/show/43263680-ninth-house,"Ninth House (Alex Stern, #1)",Leigh Bardugo,4.04,"151,653",2019,122,crime
382847,https://www.goodreads.com/book/show/382847.Murder_on_the_Ballarat_Train,"Murder on the Ballarat Train (Phryne Fisher, #3)",Kerry Greenwood,3.96,"9,848",1991,122,crime
7929891-slow-horses,https://www.goodreads.com/book/show/7929891-slow-horses,"Slow Horses (Slough House, #1)",Mick Herron,3.85,"15,429",2010,122,crime
25365530-good-me-bad-me,https://www.goodreads.com/book/show/25365530-good-me-bad-me,"Good Me, Bad Me (Hardcover)",Ali Land,3.89,"34,919",2017,122,crime
29354916-the-whistler,https://www.goodreads.com/book/show/29354916-the-whistler,"The Whistler (The Whistler, #1)",John Grisham,3.88,"93,631",2016,122,crime
25362841-city-of-the-lost,https://www.goodreads.com/book/show/25362841-city-of-the-lost,"City of the Lost (Rockton, #1)",Kelley Armstrong,4.06,"15,578",2016,122,crime
24611529-devoted-in-death,https://www.goodreads.com/book/show/24611529-devoted-in-death,"Devoted in Death (In Death, #41)",J.D. Robb,4.38,"19,423",2015,122,crime
9578482-fish-chips,https://www.goodreads.com/book/show/9578482-fish-chips,"Fish & Chips (Cut & Run, #3)",Abigail Roux,4.46,"12,885",2010,122,crime
14739231-gun-machine,https://www.goodreads.com/book/show/14739231-gun-machine,Gun Machine (Hardcover),Warren Ellis,3.83,"7,875",2012,122,crime
380976,https://www.goodreads.com/book/show/380976.P_is_for_Peril,"P is for Peril (Kinsey Millhone, #16)",Sue Grafton,3.87,"24,640",2000,122,crime
39333207-monk-s-hood,https://www.goodreads.com/book/show/39333207-monk-s-hood,"Monk's Hood (Chronicles of Brother Cadfael, #3)",Ellis Peters,4.06,"10,169",1980,122,crime
262228,https://www.goodreads.com/book/show/262228.O_is_for_Outlaw,"O is for Outlaw (Kinsey Millhone, #15)",Sue Grafton,3.95,"26,319",1999,122,crime
136637,https://www.goodreads.com/book/show/136637.Brimstone,"Brimstone (Pendergast, #5; Diogenes, #1)",Douglas Preston,4.13,"38,594",2004,122,crime
565816,https://www.goodreads.com/book/show/565816.A_Rage_in_Harlem,"A Rage in Harlem (Harlem Cycle, #1)",Chester Himes,3.91,"5,220",1957,122,crime
76910,https://www.goodreads.com/book/show/76910.Last_Seen_Wearing,"Last Seen Wearing (Inspector Morse, #2)",Colin Dexter,3.88,"6,284",1976,122,crime
964995,https://www.goodreads.com/book/show/964995.Lazybones,"Lazybones (Tom Thorne, #3)",Mark Billingham,4.07,"5,882",2003,122,crime
147210,https://www.goodreads.com/book/show/147210.Tishomingo_Blues,Tishomingo Blues (Paperback),Elmore Leonard,3.70,"8,675",2002,122,crime
56935099-the-sanatorium,https://www.goodreads.com/book/show/56935099-the-sanatorium,"The Sanatorium (Detective Elin Warner, #1)",Sarah  Pearse,3.41,"79,282",2021,121,crime
48985654-fair-warning,https://www.goodreads.com/book/show/48985654-fair-warning,"Fair Warning (Jack McEvoy, #3; Harry Bosch Universe, #33)",Michael Connelly,4.19,"34,380",2020,121,crime
42366217-chase-darkness-with-me,https://www.goodreads.com/book/show/42366217-chase-darkness-with-me,Chase Darkness with Me: How One True-Crime Writer Started Solving Murders (Hardcover),Billy Jensen,4.14,"12,406",2019,121,crime
38232379-kingdom-of-the-blind,https://www.goodreads.com/book/show/38232379-kingdom-of-the-blind,"Kingdom of the Blind (Chief Inspector Armand Gamache, #14)",Louise Penny,4.33,"42,852",2018,121,crime
498371,https://www.goodreads.com/book/show/498371.The_Blood_Spilt,"The Blood Spilt (Rebecka Martinsson, #2)",Åsa Larsson,3.65,"8,397",2004,121,crime
16130503-manson,https://www.goodreads.com/book/show/16130503-manson,Manson: The Life and Times of Charles Manson (Hardcover),Jeff Guinn,3.83,"11,439",2013,121,crime
14781501-nypd-red,https://www.goodreads.com/book/show/14781501-nypd-red,"NYPD Red (NYPD Red, #1)",James Patterson,3.94,"34,835",2012,121,crime
7927358-the-calling-of-the-grave,https://www.goodreads.com/book/show/7927358-the-calling-of-the-grave,"The Calling of the Grave (David Hunter, #4)",Simon Beckett,3.96,"8,320",2010,121,crime
421365,https://www.goodreads.com/book/show/421365.Serial_Killers,Serial Killers: The Method and Madness of Monsters (Paperback),Peter Vronsky,4.13,"4,962",2004,121,crime
5933841-inherent-vice,https://www.goodreads.com/book/show/5933841-inherent-vice,Inherent Vice (Hardcover),Thomas Pynchon,3.72,"33,065",2009,121,crime
