,book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre,num_likes,rating_num_like,weighted_review_score
761,40611328-ishmael,https://www.goodreads.com/book/show/40611328-ishmael,Ishmael (Kindle Edition),Daniel Quinn,3.97,"91,115",1992,1813,fiction,1794,4596.0,2.5618729096989967
762,338691,https://www.goodreads.com/book/show/338691.Still_Life,"Still Life (Chief Inspector Armand Gamache, #1)",Louise Penny,3.89,"188,082",2005,1812,fiction,6961,25471.0,3.65910070392185
763,16735,https://www.goodreads.com/book/show/16735.The_Prince_of_Tides,The Prince of Tides (Paperback),Pat Conroy,4.23,"201,154",1986,1811,fiction,1449,5459.0,3.7674258109040717
764,43890641-hamnet,https://www.goodreads.com/book/show/43890641-hamnet,Hamnet (Hardcover),Maggie O'Farrell,4.27,"111,786",2020,1807,fiction,6216,24613.0,3.9596203346203347
765,9593,https://www.goodreads.com/book/show/9593.Gal_pagos,Galápagos (Paperback),Kurt Vonnegut Jr.,3.85,"75,800",1985,1806,fiction,2275,9492.0,4.172307692307692
766,298275,https://www.goodreads.com/book/show/298275.Nausea,Nausea (Hardcover),Jean-Paul Sartre,3.92,"97,268",1938,1804,fiction,3265,13213.0,4.0468606431852985
767,18460392-all-the-bright-places,https://www.goodreads.com/book/show/18460392-all-the-bright-places,All the Bright Places (Hardcover),Jennifer Niven,4.14,"399,393",2015,1801,fiction,13150,43011.0,3.2707984790874525
768,703,https://www.goodreads.com/book/show/703.The_Plot_Against_America,The Plot Against America (Paperback),Philip Roth,3.76,"60,285",2004,1801,fiction,2405,9766.0,4.060706860706861
769,85301,https://www.goodreads.com/book/show/85301.Unaccustomed_Earth,Unaccustomed Earth (Hardcover),Jhumpa Lahiri,4.07,"92,411",2008,1799,fiction,1423,5760.0,4.047786366830639
770,7631105-the-scorch-trials,https://www.goodreads.com/book/show/7631105-the-scorch-trials,"The Scorch Trials (The Maze Runner, #2)",James Dashner,3.9,"505,205",2010,1798,fiction,3896,10205.0,2.61935318275154
771,30119,https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,Where the Sidewalk Ends (Hardcover),Shel Silverstein,4.3,"1,255,738",1974,1798,fiction,2166,9604.0,4.433979686057248
772,40409102-this-is-how-it-always-is,https://www.goodreads.com/book/show/40409102-this-is-how-it-always-is,This Is How It Always Is (Kindle Edition),Laurie Frankel,4.25,"142,871",2017,1793,fiction,3626,14692.0,4.051847766133481
773,29581,https://www.goodreads.com/book/show/29581.Foundation_and_Empire,Foundation and Empire (Foundation #2),Isaac Asimov,4.21,"176,777",1952,1793,fiction,1556,6224.0,4.0
774,7736182-the-lost-hero,https://www.goodreads.com/book/show/7736182-the-lost-hero,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,4.31,"711,979",2010,1789,fiction,6614,26892.0,4.065920774115512
775,25350,https://www.goodreads.com/book/show/25350.Out_of_the_Silent_Planet,"Out of the Silent Planet (The Space Trilogy, #1)",C.S. Lewis,3.91,"85,199",1938,1787,fiction,1269,5064.0,3.9905437352245863
776,12749,https://www.goodreads.com/book/show/12749.Swann_s_Way,Swann's Way (Paperback),Marcel Proust,4.1,"53,721",1913,1785,fiction,6290,28271.0,4.494594594594594
777,815309,https://www.goodreads.com/book/show/815309.On_Chesil_Beach,On Chesil Beach (Hardcover),Ian McEwan,3.59,"87,983",2007,1785,fiction,2890,11280.0,3.903114186851211
778,902,https://www.goodreads.com/book/show/902.The_Westing_Game,The Westing Game (Paperback),Ellen Raskin,4.0,"196,093",1978,1785,fiction,1883,7067.0,3.7530536378120023
779,18692431-everything-everything,https://www.goodreads.com/book/show/18692431-everything-everything,"Everything, Everything (Hardcover)",Nicola Yoon,4.02,"474,401",2015,1783,fiction,10030,33848.0,3.374675972083749
780,6567017-will-grayson-will-grayson,https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,"Will Grayson, Will Grayson (Hardcover)",John Green,3.74,"367,686",2010,1782,fiction,2236,6599.0,2.951252236135957
781,13536860-fifty-shades-freed,https://www.goodreads.com/book/show/13536860-fifty-shades-freed,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,3.84,"769,761",2012,1781,fiction,9992,20391.0,2.040732586068855
782,12936,https://www.goodreads.com/book/show/12936.Gathering_Blue,Gathering Blue (Paperback),Lois Lowry,3.81,"175,632",2000,1781,fiction,1477,4553.0,3.082599864590386
783,33385229-they-both-die-at-the-end,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end,They Both Die at the End (Hardcover),Adam Silvera,4.01,"289,074",2017,1776,fiction,12021,43764.0,3.6406288994260043
784,227571,https://www.goodreads.com/book/show/227571.Peace_Like_a_River,Peace Like a River (Paperback),Leif Enger,3.96,"89,252",2001,1772,fiction,1649,7264.0,4.4050939963614315
785,5805,https://www.goodreads.com/book/show/5805.V_for_Vendetta,V for Vendetta (Hardcover),Alan Moore,4.25,"287,052",1990,1770,fiction,3192,12946.0,4.055764411027569
786,17143,https://www.goodreads.com/book/show/17143.Go_Tell_It_on_the_Mountain,Go Tell It on the Mountain (Paperback),James Baldwin,4.01,"60,640",1953,1769,fiction,3470,15720.0,4.530259365994237
787,11573,https://www.goodreads.com/book/show/11573.The_Dead_Zone,The Dead Zone (Mass Market Paperback),Stephen King,3.94,"203,626",1979,1768,fiction,3193,14321.0,4.485123708111494
788,3980,https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (Paperback),E.L. Konigsburg,4.14,"201,102",1967,1768,fiction,1528,6352.0,4.157068062827225
789,43798285-the-institute,https://www.goodreads.com/book/show/43798285-the-institute,The Institute (Hardcover),Stephen King,4.2,"179,527",2019,1767,fiction,14526,60347.0,4.154412777089357
790,5168,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is,Where the Heart Is (Paperback),Billie Letts,4.02,"244,343",1995,1766,fiction,720,2910.0,4.041666666666667
791,17465515-the-story-of-a-new-name,https://www.goodreads.com/book/show/17465515-the-story-of-a-new-name,The Story of a New Name (The Neapolitan Novels #2),Elena Ferrante,4.41,"129,297",2012,1765,fiction,3547,16675.0,4.701155906399775
792,10073,https://www.goodreads.com/book/show/10073.A_Long_Way_Down,A Long Way Down (Hardcover),Nick Hornby,3.44,"86,215",2005,1764,fiction,1626,5215.0,3.2072570725707257
793,5096,https://www.goodreads.com/book/show/5096.Wizard_and_Glass,"Wizard and Glass (The Dark Tower, #4)",Stephen King,4.22,"181,788",1997,1762,fiction,4062,16757.0,4.125307730182176
794,17716,https://www.goodreads.com/book/show/17716.Waiting_for_Godot,Waiting for Godot (Paperback),Samuel Beckett,3.83,"177,574",1952,1762,fiction,4183,18339.0,4.384174037771934
795,13507212-bring-up-the-bodies,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies,Bring Up the Bodies (Thomas Cromwell #2),Hilary Mantel,4.2,"92,248",2012,1759,fiction,3505,15630.0,4.459343794579173
796,58679358-one-of-us-is-lying,https://www.goodreads.com/book/show/58679358-one-of-us-is-lying,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,4.03,"408,132",2017,1757,fiction,10321,38972.0,3.7759906985757192
797,13023,https://www.goodreads.com/book/show/13023.Alice_in_Wonderland,Alice in Wonderland (Hardcover),Jane Carruth,4.02,"389,426",1865,1752,fiction,1506,6056.0,4.02124833997344
798,53138081-the-four-winds,https://www.goodreads.com/book/show/53138081-the-four-winds,The Four Winds (Hardcover),Kristin Hannah,4.32,"293,038",2021,1750,fiction,12849,50676.0,3.943964510856876
799,131359,https://www.goodreads.com/book/show/131359.Death_on_the_Nile,"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,4.11,"167,372",1937,1750,fiction,2912,11641.0,3.9975961538461537
800,51901147-the-ballad-of-songbirds-and-snakes,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,3.81,"261,470",2020,1749,fiction,24475,38334.0,1.5662512768130745
801,438492,https://www.goodreads.com/book/show/438492.The_Wide_Window,"The Wide Window (A Series of Unfortunate Events, #3)",Lemony Snicket,3.93,"175,579",2000,1747,fiction,2073,6428.0,3.1008200675349733
802,3236307-graceling,https://www.goodreads.com/book/show/3236307-graceling,"Graceling (Graceling Realm, #1)",Kristin Cashore,4.06,"428,258",2008,1743,fiction,7422,22548.0,3.037995149555376
803,29641,https://www.goodreads.com/book/show/29641.The_End_of_the_Affair,The End of the Affair (Paperback),Graham Greene,3.89,"61,380",1951,1742,fiction,4160,17156.0,4.124038461538461
804,40611999-career-of-evil,https://www.goodreads.com/book/show/40611999-career-of-evil,"Career of Evil (Cormoran Strike, #3)",Robert Galbraith,4.19,"185,959",2015,1741,fiction,5199,20059.0,3.8582419696095402
805,29981,https://www.goodreads.com/book/show/29981.The_Island_of_Dr_Moreau,The Island of Dr. Moreau (Paperback),H.G. Wells,3.73,"107,717",1896,1739,fiction,3338,13071.0,3.9158178550029956
806,7805,https://www.goodreads.com/book/show/7805.Pale_Fire,Pale Fire (Paperback),Vladimir Nabokov,4.09,"47,865",1962,1736,fiction,4572,20231.0,4.424978127734033
807,40961543-the-reluctant-fundamentalist,https://www.goodreads.com/book/show/40961543-the-reluctant-fundamentalist,The Reluctant Fundamentalist (Kindle Edition),Mohsin Hamid,3.71,"73,679",2007,1736,fiction,2824,10434.0,3.694759206798867
808,13453029-wool-omnibus,https://www.goodreads.com/book/show/13453029-wool-omnibus,"Wool Omnibus (Silo, #1)",Hugh Howey,4.19,"177,226",2012,1731,fiction,4600,15532.0,3.376521739130435
809,286957,https://www.goodreads.com/book/show/286957.The_Yellow_Wall_Paper,The Yellow Wall-Paper (Paperback),Charlotte Perkins Gilman,4.1,"118,119",1892,1730,fiction,6144,26697.0,4.34521484375
810,15749186-to-all-the-boys-i-ve-loved-before,https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.1,"632,453",2014,1728,fiction,16548,48550.0,2.9338892917573123
811,28194,https://www.goodreads.com/book/show/28194.Inkheart,"Inkheart (Inkworld, #1)",Cornelia Funke,3.89,"405,038",2003,1725,fiction,2791,10198.0,3.6538874955213183
812,40670008-before-the-fall,https://www.goodreads.com/book/show/40670008-before-the-fall,Before the Fall (Kindle Edition),Noah Hawley,3.72,"124,386",2016,1722,fiction,7295,27769.0,3.806579849211789
813,23772,https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,Green Eggs and Ham (Hardcover),Dr. Seuss,4.29,"683,532",1960,1722,fiction,3207,14703.0,4.584658559401309
814,32758901-all-systems-red,https://www.goodreads.com/book/show/32758901-all-systems-red,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,4.16,"119,371",2017,1721,fiction,10032,43176.0,4.303827751196172
815,18498569-the-miniaturist,https://www.goodreads.com/book/show/18498569-the-miniaturist,"The Miniaturist (The Miniaturist, #1)",Jessie Burton,3.61,"130,352",2014,1716,fiction,6541,22287.0,3.407277174743923
816,33375622-her-body-and-other-parties,https://www.goodreads.com/book/show/33375622-her-body-and-other-parties,Her Body and Other Parties: Stories (Paperback),Carmen Maria Machado,3.91,"51,118",2017,1715,fiction,7149,27390.0,3.8313050776332354
817,23492671-the-rosie-effect,https://www.goodreads.com/book/show/23492671-the-rosie-effect,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,3.62,"121,050",2014,1711,fiction,1873,5557.0,2.96689802455953
818,34313931-a-woman-is-no-man,https://www.goodreads.com/book/show/34313931-a-woman-is-no-man,A Woman Is No Man (Hardcover),Etaf Rum,4.25,"103,514",2019,1708,fiction,11515,49977.0,4.340165002171081
819,2248573,https://www.goodreads.com/book/show/2248573.Brisingr,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.05,"335,962",2008,1705,fiction,2087,6924.0,3.317680881648299
820,17343,https://www.goodreads.com/book/show/17343.Till_We_Have_Faces,Till We Have Faces (Paperback),C.S. Lewis,4.12,"63,434",1956,1703,fiction,2326,10320.0,4.436801375752364
821,29437949-behind-closed-doors,https://www.goodreads.com/book/show/29437949-behind-closed-doors,Behind Closed Doors (Hardcover),B.A. Paris,3.96,"377,053",2016,1702,fiction,13273,49194.0,3.7063211029910343
822,3758,https://www.goodreads.com/book/show/3758.Casino_Royale,"Casino Royale (James Bond, #1)",Ian Fleming,3.75,"80,563",1953,1700,fiction,2599,8923.0,3.4332435552135436
823,27362503-it-ends-with-us,https://www.goodreads.com/book/show/27362503-it-ends-with-us,It Ends with Us (Kindle Edition),Colleen Hoover,4.43,"517,759",2016,1700,fiction,27220,120041.0,4.410029390154298
824,68429,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.35,"336,457",2007,1699,fiction,10204,43428.0,4.2559780478243825
825,6150,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,"Cry, the Beloved Country (Hardcover)",Alan Paton,3.89,"72,196",1948,1697,fiction,1503,6651.0,4.425149700598802
826,15055,https://www.goodreads.com/book/show/15055.Oranges_Are_Not_the_Only_Fruit,Oranges Are Not the Only Fruit (Paperback),Jeanette Winterson,3.73,"67,500",1985,1695,fiction,2329,8141.0,3.4954916273078576
827,27824826-the-dry,https://www.goodreads.com/book/show/27824826-the-dry,"The Dry (Aaron Falk, #1)",Jane Harper,4.02,"200,006",2016,1694,fiction,13881,60535.0,4.360997046322311
828,40909452-drums-of-autumn,https://www.goodreads.com/book/show/40909452-drums-of-autumn,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,4.32,"228,029",1996,1694,fiction,3130,11444.0,3.6562300319488816
829,136116,https://www.goodreads.com/book/show/136116.The_Scarlet_Pimpernel,The Scarlet Pimpernel (Paperback),Emmuska Orczy,4.05,"131,550",1905,1693,fiction,2096,8302.0,3.96087786259542
830,50093704-in-five-years,https://www.goodreads.com/book/show/50093704-in-five-years,In Five Years (Hardcover),Rebecca Serle,3.82,"211,965",2020,1691,fiction,10221,33572.0,3.284610116426964
831,36373463-us-against-you,https://www.goodreads.com/book/show/36373463-us-against-you,"Us Against You (Beartown, #2)",Fredrik Backman,4.34,"102,756",2017,1690,fiction,6851,30589.0,4.464895635673624
832,10603,https://www.goodreads.com/book/show/10603.Cujo,Cujo (Paperback),Stephen King,3.75,"248,824",1981,1689,fiction,3886,15307.0,3.9390118373648995
833,26114135-all-the-ugly-and-wonderful-things,https://www.goodreads.com/book/show/26114135-all-the-ugly-and-wonderful-things,All the Ugly and Wonderful Things (Hardcover),Bryn Greenwood,4.02,"119,333",2016,1686,fiction,18500,62215.0,3.362972972972973
834,77197,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.16,"264,609",1995,1685,fiction,8127,30032.0,3.6953365325458347
835,12401556-the-age-of-miracles,https://www.goodreads.com/book/show/12401556-the-age-of-miracles,The Age of Miracles (Paperback),Karen Thompson Walker,3.66,"93,071",2012,1683,fiction,2487,8211.0,3.301568154402895
836,83763,https://www.goodreads.com/book/show/83763.Prey,Prey (Paperback),Michael Crichton,3.77,"173,969",2002,1678,fiction,1215,4339.0,3.57119341563786
837,18498558-bird-box,https://www.goodreads.com/book/show/18498558-bird-box,"Bird Box (Bird Box, #1)",Josh Malerman,4.02,"164,562",2014,1678,fiction,14691,59485.0,4.049077666598598
838,22206,https://www.goodreads.com/book/show/22206.Lullaby,Lullaby (Paperback),Chuck Palahniuk,3.72,"96,509",2002,1677,fiction,1136,3614.0,3.181338028169014
839,7735333-matched,https://www.goodreads.com/book/show/7735333-matched,"Matched (Matched, #1)",Ally Condie,3.64,"713,183",2010,1676,fiction,6243,15506.0,2.4837417908057025
840,43697186-red-at-the-bone,https://www.goodreads.com/book/show/43697186-red-at-the-bone,Red at the Bone (Hardcover),Jacqueline Woodson,4.0,"61,001",2019,1675,fiction,3489,15456.0,4.4299226139294925
841,45304101-the-great-believers,https://www.goodreads.com/book/show/45304101-the-great-believers,The Great Believers (Paperback),Rebecca Makkai,4.24,"94,431",2018,1673,fiction,9729,44885.0,4.613526570048309
842,99107,https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,4.31,"299,121",1926,1671,fiction,2339,10014.0,4.281316802052159
843,334176,https://www.goodreads.com/book/show/334176.The_Sparrow,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.1,"72,362",1996,1670,fiction,3631,14149.0,3.8967226659322503
844,28390369-swing-time,https://www.goodreads.com/book/show/28390369-swing-time,Swing Time (Hardcover),Zadie Smith,3.56,"66,990",2016,1666,fiction,4866,15668.0,3.219893136046034
845,17214,https://www.goodreads.com/book/show/17214.Starship_Troopers,Starship Troopers (Mass Market Paperback),Robert A. Heinlein,4.0,"210,036",1959,1666,fiction,3389,11781.0,3.476246680436707
846,4953,https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius,A Heartbreaking Work of Staggering Genius (Paperback),Dave Eggers,3.68,"182,427",2000,1664,fiction,2802,7600.0,2.712348322626695
847,10846336-salvage-the-bones,https://www.goodreads.com/book/show/10846336-salvage-the-bones,Salvage the Bones (Hardcover),Jesmyn Ward,3.93,"55,987",2011,1664,fiction,3624,14500.0,4.001103752759382
848,7141642-the-thousand-autumns-of-jacob-de-zoet,https://www.goodreads.com/book/show/7141642-the-thousand-autumns-of-jacob-de-zoet,The Thousand Autumns of Jacob de Zoet (Hardcover),David Mitchell,3.96,"65,964",2010,1659,fiction,3728,13833.0,3.710568669527897
849,5349,https://www.goodreads.com/book/show/5349.The_Rainmaker,The Rainmaker (Paperback),John Grisham,3.96,"185,892",1995,1657,fiction,1050,4558.0,4.340952380952381
850,77392,https://www.goodreads.com/book/show/77392.Anne_of_the_Island,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,4.23,"150,155",1915,1656,fiction,2284,9994.0,4.3756567425569175
851,34507,https://www.goodreads.com/book/show/34507.Equal_Rites,"Equal Rites (Discworld, #3; Witches, #1)",Terry Pratchett,4.01,"162,727",1987,1655,fiction,2187,8975.0,4.103795153177869
852,19501,https://www.goodreads.com/book/show/19501.Eat_Pray_Love,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia (Paperback)",Elizabeth Gilbert,3.59,"1,587,418",2006,1651,fiction,11242,22907.0,2.037626756804839
853,45294613-dear-edward,https://www.goodreads.com/book/show/45294613-dear-edward,Dear Edward (Hardcover),Ann Napolitano,4.1,"123,030",2020,1649,fiction,8281,33719.0,4.07185122569738
